0 5.904434268 5.904434268 1.24613683019809e-06 0.002721663
5 5.904926109 5.904926109 1.24472637189354e-06 0.004117737
10 5.91302388 5.91302388 1.22173248046315e-06 0.003995085
15 5.934380771 5.934380771 1.16310582033713e-06 0.008116789
20 5.963643903 5.963643903 1.0873167967076e-06 0.016832955
25 6.012648338 6.012648338 9.71296138161519e-07 0.027738054
30 6.056912381 6.056912381 8.77177774087108e-07 0.035997445
35 6.106696348 6.106696348 7.82174497785184e-07 0.041519291
40 6.156021741 6.156021741 6.98197451087046e-07 0.043095586
45 6.20487758 6.20487758 6.23910680179256e-07 0.040419037
50 6.248084527 6.248084527 5.64827031483713e-07 0.037361848
55 6.288024 6.288024 5.15200172781353e-07 0.031795786
60 6.319377398 6.319377398 4.79316745664933e-07 0.027883701
65 6.348239222 6.348239222 4.48498276018757e-07 0.025265447
70 6.369705959 6.369705959 4.26868434146369e-07 0.021451458
75 6.385956263 6.385956263 4.1119112932319e-07 0.017649093
80 6.399187818 6.399187818 3.98852374597789e-07 0.016021721
85 6.411367792 6.411367792 3.87821791317797e-07 0.012500028
90 6.421549136 6.421549136 3.78835669923747e-07 0.009141654
95 6.430657977 6.430657977 3.70972761569859e-07 0.009110272
100 6.439504165 6.439504165 3.63492818536214e-07 0.00987420200000001
105 6.447229037 6.447229037 3.57084470284182e-07 0.011971011
110 6.45582475 6.45582475 3.5008640821033e-07 0.014606745
115 6.461716822 6.461716822 3.45368860743433e-07 0.017852377
120 6.468623213 6.468623213 3.39920053942183e-07 0.020132316
125 6.475298321 6.475298321 3.34735427227408e-07 0.021955038
130 6.503951724 6.503951724 3.13363403845583e-07 0.017283024
135 6.513122622 6.513122622 3.06815557975126e-07 0.021394881
140 6.520429998 6.520429998 3.01696312486864e-07 0.023317999
145 6.512320775 6.520429998 3.07382561241246e-07 0.027337949
150 6.53897077 6.53897077 2.89087444485702e-07 0.029701391
155 6.548653903 6.548653903 2.82713206927845e-07 0.032597036
160 6.557577723 6.557577723 2.76963333064399e-07 0.034461559
165 6.547575855 6.557577723 2.83415856877388e-07 0.034457949
170 6.572626771 6.572626771 2.67530455509737e-07 0.03610291
175 6.578504705 6.578504705 2.63933972849404e-07 0.039012104
180 6.585835578 6.585835578 2.59516169307206e-07 0.03919691
185 6.57419801 6.585835578 2.66564302779824e-07 0.037088323
190 6.601186528 6.601186528 2.50503311876274e-07 0.040950972
195 6.607220497 6.607220497 2.47046953679261e-07 0.04137583
200 6.613634977 6.613634977 2.43424912741252e-07 0.043207659
205 6.59918821 6.613634977 2.51658607965316e-07 0.040809282
210 6.627810035 6.627810035 2.3560796326889e-07 0.043654459
215 6.63047464 6.63047464 2.34166820951538e-07 0.044264127
220 6.634356081 6.634356081 2.32083314917064e-07 0.045632222
225 6.614319546 6.634356081 2.43041509569926e-07 0.046588209
230 6.645874088 6.645874088 2.26009092779876e-07 0.045771947
235 6.648628151 6.648628151 2.24580398955238e-07 0.045280415
240 6.651463112 6.651463112 2.2311917118575e-07 0.045960952
245 6.623207037 6.651463112 2.38118403994562e-07 0.05294796
250 6.66310357 6.66310357 2.17218309760652e-07 0.046923006
255 6.666273721 6.666273721 2.15638488491897e-07 0.046053447
260 6.665229396 6.666273721 2.16157646920817e-07 0.042597207
265 6.628897336 6.666273721 2.35018832230608e-07 0.053567224
270 6.673950891 6.673950891 2.11860068809413e-07 0.043573178
275 6.675549212 6.675549212 2.1108179953002e-07 0.042605027
280 6.680366927 6.680366927 2.08753167048515e-07 0.042558816
285 6.647003112 6.680366927 2.25422305913279e-07 0.051363988
290 6.689237806 6.689237806 2.04532437473912e-07 0.044213169
295 6.693787079 6.693787079 2.02401124487237e-07 0.044528585
