0	5,904434268	0,002721663
5	5,904926109	0,004117737
10	5,91302388	0,003995085
15	5,934380771	0,008116789
20	5,963643903	0,016832955
25	6,012648338	0,027738054
30	6,056912381	0,035997445
35	6,106696348	0,041519291
40	6,156021741	0,043095586
45	6,20487758	0,040419037
50	6,248084527	0,037361848
55	6,288024	0,031795786
60	6,319377398	0,027883701
65	6,348239222	0,025265447
70	6,369705959	0,021451458
75	6,385956263	0,017649093
80	6,399187818	0,016021721
85	6,411367792	0,012500028
90	6,421549136	0,009141654
95	6,430657977	0,009110272
100	6,439504165	0,009874202
105	6,447229037	0,011971011
110	6,45582475	0,014606745
115	6,461716822	0,017852377
120	6,468623213	0,020132316
125	6,475298321	0,021955038
130	6,503951724	0,017283024
135	6,513122622	0,021394881
140	6,520429998	0,023317999
145	6,512320775	0,027337949
150	6,53897077	0,029701391
155	6,548653903	0,032597036
160	6,557577723	0,034461559
165	6,547575855	0,034457949
170	6,572626771	0,03610291
175	6,578504705	0,039012104
180	6,585835578	0,03919691
185	6,57419801	0,037088323
190	6,601186528	0,040950972
195	6,607220497	0,04137583
200	6,613634977	0,043207659
205	6,59918821	0,040809282
210	6,627810035	0,043654459
215	6,63047464	0,044264127
220	6,634356081	0,045632222
225	6,614319546	0,046588209
230	6,645874088	0,045771947
235	6,648628151	0,045280415
240	6,651463112	0,045960952
245	6,623207037	0,05294796
250	6,66310357	0,046923006
255	6,666273721	0,046053447
260	6,665229396	0,042597207
265	6,628897336	0,053567224
270	6,673950891	0,043573178
275	6,675549212	0,042605027
280	6,680366927	0,042558816
285	6,647003112	0,051363988
290	6,689237806	0,044213169
295	6,693787079	0,044528585
300	6,696198503	0,045304497
