0 5.907467537 5.907467537 1.23746368542847e-06 0.003194174
5 5.913334918 5.913334918 1.22085779934857e-06 0.00215367
10 5.946727079 5.946727079 1.13050612847855e-06 0.000688266
15 5.987504925 5.987504925 1.02918885588828e-06 0.001831628
20 6.015697274 6.015697274 9.64501097141857e-07 0.010252745
25 6.082229585 6.082229585 8.27504596863669e-07 0.006337881
30 6.134242911 6.134242911 7.34103152347183e-07 0.006826826
35 6.182308501 6.182308501 6.57190836126458e-07 0.010399111
40 6.212212926 6.212212926 6.1346116353996e-07 0.016974156
45 6.262963314 6.262963314 5.45803964644025e-07 0.013488455
50 6.281000781 6.281000781 5.23599494986004e-07 0.013008913
55 6.306816114 6.306816114 4.93382664448907e-07 0.013256127
60 6.32549408 6.32549408 4.72613279189596e-07 0.014682272
65 6.345116556 6.345116556 4.51734691499386e-07 0.014159483
70 6.368844603 6.368844603 4.27715901860905e-07 0.014339571
75 6.392796569 6.392796569 4.04765446390859e-07 0.014902502
80 6.404218091 6.404218091 3.94259265963155e-07 0.015769888
85 6.416292407 6.416292407 3.83448985425794e-07 0.01509181
90 6.431157263 6.431157263 3.70546518352589e-07 0.017466114
95 6.452967013 6.452967013 3.52397636520425e-07 0.016256896
100 6.472656243 6.472656243 3.36778033735109e-07 0.016937035
105 6.491190767 6.491190767 3.2270762936801e-07 0.019566485
110 6.498010501 6.498010501 3.1767972565232e-07 0.020103688
115 6.512009221 6.512009221 3.07603150332463e-07 0.019554104
120 6.522909455 6.522909455 2.99978787227194e-07 0.021364384
125 6.533495475 6.533495475 2.92755137394662e-07 0.022437082
130 6.545428683 6.545428683 2.84820547545238e-07 0.023144948
135 6.558611182 6.558611182 2.76305047107616e-07 0.025267487
140 6.571677596 6.571677596 2.68115797773185e-07 0.02741596
145 6.58557855 6.58557855 2.59669803919193e-07 0.025591803
150 6.59431448 6.59431448 2.54498671715298e-07 0.023940678
155 6.604411875 6.604411875 2.48649806156965e-07 0.023857676
160 6.621601154 6.621601154 2.39000520079463e-07 0.023721337
165 6.628423088 6.628423088 2.3527561211934e-07 0.023810145
170 6.643191078 6.643191078 2.27409666869434e-07 0.023964625
175 6.654835667 6.654835667 2.21393228255251e-07 0.018987029
180 6.660816558 6.660816558 2.1836520716508e-07 0.026107136
185 6.665414399 6.665414399 2.1606558658274e-07 0.026520102
190 6.66902605 6.66902605 2.14276206937871e-07 0.027234675
195 6.679776082 6.679776082 2.09037362931605e-07 0.025156556
200 6.680100212 6.680100212 2.08881408837264e-07 0.0320498
205 6.687031563 6.687031563 2.05574118649439e-07 0.034376239
210 6.694004904 6.694004904 2.02299633512292e-07 0.032724993
215 6.710503498 6.710503498 1.94758536316462e-07 0.028105707
220 6.714704158 6.714704158 1.9288383931414e-07 0.02899974
225 6.732947677 6.732947677 1.8494914288799e-07 0.025827316
230 6.74588963 6.74588963 1.79518979178752e-07 0.0212158
235 6.760890368 6.760890368 1.73424172929688e-07 0.018782457
240 6.743010802 6.760890368 1.80712917758778e-07 0.023705524
245 6.747084103 6.760890368 1.79025912906033e-07 0.022681092
250 6.748928197 6.760890368 1.78267347697859e-07 0.025749461
255 6.768827695 6.768827695 1.70283396853258e-07 0.024446018
260 6.757034601 6.768827695 1.74970728083585e-07 0.031212741
265 6.758406822 6.768827695 1.74418753323745e-07 0.032791597
270 6.759563424 6.768827695 1.73954863727088e-07 0.032559784
275 6.77858318 6.77858318 1.66500989951626e-07 0.033658451
280 6.762235491 6.77858318 1.72887864119389e-07 0.033415809
285 6.771251984 6.77858318 1.69335500605806e-07 0.03090092
290 6.773449011 6.77858318 1.68481022285302e-07 0.032510599
295 6.796777496 6.796777496 1.59669698049594e-07 0.032149157
