0 5.916139913 5.916139913 1.2129980061468e-06 0.008268507
5 5.921059487 5.920178035 1.20177167845629e-06 0.007326269
10 5.920178035 5.920178035 1.20177167845629e-06 0.005946205
15 5.922288115 5.922288115 1.19594686579587e-06 0.004405881
20 5.925746802 5.925746802 1.18646026469525e-06 0.005006531
25 5.929651374 5.929651374 1.17584107206295e-06 0.007812126
30 5.933723045 5.933723045 1.16486864384004e-06 0.009728635
35 5.939301609 5.939301609 1.15000145809761e-06 0.010084872
40 5.945610053 5.945610053 1.13341758644409e-06 0.012338303
45 5.957125691 5.957125691 1.10375913008093e-06 0.01343649
50 5.964083235 5.964083235 1.086217423938e-06 0.012483776
55 5.974113623 5.974113623 1.06141782570479e-06 0.015437679
60 5.983752484 5.983752484 1.0381198994494e-06 0.016634987
65 5.992804722 5.992804722 1.01670574596112e-06 0.018241454
70 6.003740022 6.003740022 9.91425255732057e-07 0.018099385
75 6.013426283 6.013426283 9.69557827754984e-07 0.017792608
80 6.021279819 6.021279819 9.52182468455629e-07 0.020026771
85 6.030233144 6.030233144 9.32753432705521e-07 0.020087098
90 6.03828519 6.03828519 9.15619029229079e-07 0.021007543
95 6.047002479 6.047002479 8.97423671894488e-07 0.019217453
100 6.053715122 6.053715122 8.83659351859505e-07 0.021659078
105 6.062343078 6.062343078 8.66277275544071e-07 0.020936106
110 6.069966423 6.069966423 8.51203845547143e-07 0.021385819
115 6.075713826 6.075713826 8.40013322559101e-07 0.020218651
120 6.0854172 6.0854172 8.21453151272661e-07 0.020713397
125 6.091671358 6.091671358 8.09708394935993e-07 0.019491396
130 6.098159027 6.098159027 7.97702536492247e-07 0.019053309
135 6.103798289 6.103798289 7.87411423322072e-07 0.019451829
140 6.109407574 6.109407574 7.77306726622343e-07 0.018067351
145 6.113426994 6.113426994 7.70145896947579e-07 0.018673707
150 6.118211025 6.118211025 7.61708803483057e-07 0.018370293
155 6.12378178 6.12378178 7.52000656962549e-07 0.017678294
160 6.127353602 6.127353602 7.45841248156381e-07 0.01977186
165 6.130348206 6.130348206 7.40716116273173e-07 0.018477347
170 6.135573047 6.135573047 7.31858216539394e-07 0.018579601
175 6.141302447 6.141302447 7.22266634743002e-07 0.017190102
180 6.143134247 6.143134247 7.19226619800354e-07 0.017768149
185 6.149986174 6.149986174 7.0796832258029e-07 0.014965632
190 6.152518044 6.152518044 7.0385298375398e-07 0.01548708
195 6.155805267 6.155805267 6.98545554219451e-07 0.014459667
200 6.159566273 6.159566273 6.92522243018326e-07 0.014358049
205 6.160080417 6.160080417 6.91702878523238e-07 0.013728264
210 6.163429421 6.163429421 6.86389417342879e-07 0.013891287
215 6.167295937 6.167295937 6.80305626768551e-07 0.017150342
220 6.171222028 6.171222028 6.741832712271e-07 0.015444884
225 6.169378722 6.171222028 6.741832712271e-07 0.017458754
230 6.172985589 6.172985589 6.71451133019626e-07 0.017344609
235 6.175253251 6.175253251 6.67954298469108e-07 0.018540746
240 6.176975447 6.176975447 6.65310768730178e-07 0.017781932
245 6.182028508 6.182028508 6.57614668733493e-07 0.018549761
250 6.186654592 6.186654592 6.50646964517459e-07 0.020851734
255 6.190188154 6.190188154 6.45374565996991e-07 0.018794422
260 6.153047263 6.190188154 6.45374565996991e-07 0.019632535
265 6.198417712 6.198417712 6.33260337424026e-07 0.026280248
270 6.196736907 6.198417712 6.33260337424026e-07 0.025777064
275 6.198209391 6.198417712 6.33260337424026e-07 0.027346314
280 6.201890871 6.201890871 6.2821619639925e-07 0.027970512
285 6.200579384 6.201890871 6.2821619639925e-07 0.027550186
290 6.203339496 6.203339496 6.26124220473503e-07 0.027428771
295 6.20460398 6.20460398 6.24303859808603e-07 0.025931518
300 6.204111738 6.20460398 6.24303859808603e-07 0.027234268
