0 1.213e-06 1.213e-06 1.19068e-06 5.91614 5.9242
5 1.19934e-06 1.19934e-06 1.19068e-06 5.92106 5.9242
10 1.20177e-06 1.19934e-06 1.19068e-06 5.92018 5.9242
15 1.19595e-06 1.19595e-06 1.19068e-06 5.92229 5.9242
20 1.18646e-06 1.18646e-06 1.19068e-06 5.92575 5.9242
25 1.17584e-06 1.17584e-06 1.19068e-06 5.92965 5.9242
30 1.16487e-06 1.16487e-06 1.19068e-06 5.93372 5.9242
35 1.15e-06 1.15e-06 1.17408e-06 5.9393 5.9303
40 1.13342e-06 1.13342e-06 1.13943e-06 5.94561 5.94331
45 1.10376e-06 1.10376e-06 1.10769e-06 5.95713 5.95558
50 1.08622e-06 1.08622e-06 1.0785e-06 5.96408 5.96718
55 1.06142e-06 1.06142e-06 1.05158e-06 5.97411 5.97816
60 1.03812e-06 1.03812e-06 1.02666e-06 5.98375 5.98857
65 1.01671e-06 1.01671e-06 1.00353e-06 5.9928 5.99847
70 9.91425e-07 9.91425e-07 9.82009e-07 6.00374 6.00788
75 9.69558e-07 9.69558e-07 9.6193e-07 6.01343 6.01686
80 9.52182e-07 9.52182e-07 9.43153e-07 6.02128 6.02542
85 9.32753e-07 9.32753e-07 9.25556e-07 6.03023 6.0336
90 9.15619e-07 9.15619e-07 9.09031e-07 6.03829 6.04142
95 8.97424e-07 8.97424e-07 8.93483e-07 6.047 6.04891
100 8.83659e-07 8.83659e-07 8.78828e-07 6.05372 6.0561
105 8.66277e-07 8.66277e-07 8.64991e-07 6.06234 6.06299
110 8.51204e-07 8.51204e-07 8.51905e-07 6.06997 6.06961
115 8.40013e-07 8.40013e-07 8.39512e-07 6.07571 6.07597
120 8.21453e-07 8.21453e-07 8.27756e-07 6.08542 6.0821
125 8.09708e-07 8.09708e-07 8.16591e-07 6.09167 6.088
130 7.97703e-07 7.97703e-07 8.05973e-07 6.09816 6.09368
135 7.87411e-07 7.87411e-07 7.95863e-07 6.1038 6.09916
140 7.77307e-07 7.77307e-07 7.86224e-07 6.10941 6.10445
145 7.70146e-07 7.70146e-07 7.77026e-07 6.11343 6.10956
150 7.61709e-07 7.61709e-07 7.68238e-07 6.11821 6.1145
155 7.52001e-07 7.52001e-07 7.59833e-07 6.12378 6.11928
160 7.45841e-07 7.45841e-07 7.51787e-07 6.12735 6.1239
165 7.40716e-07 7.40716e-07 7.44078e-07 6.13035 6.12838
170 7.31858e-07 7.31858e-07 7.36685e-07 6.13557 6.13272
175 7.22267e-07 7.22267e-07 7.29588e-07 6.1413 6.13692
180 7.19227e-07 7.19227e-07 7.22771e-07 6.14313 6.141
185 7.07968e-07 7.07968e-07 7.16216e-07 6.14999 6.14496
190 7.03853e-07 7.03853e-07 7.0991e-07 6.15252 6.1488
195 6.98546e-07 6.98546e-07 7.03838e-07 6.15581 6.15253
200 6.92522e-07 6.92522e-07 6.97988e-07 6.15957 6.15615
205 6.91703e-07 6.91703e-07 6.92347e-07 6.16008 6.15968
210 6.86389e-07 6.86389e-07 6.86904e-07 6.16343 6.1631
215 6.80306e-07 6.80306e-07 6.8165e-07 6.1673 6.16644
220 6.74183e-07 6.74183e-07 6.76575e-07 6.17122 6.16968
225 6.77051e-07 6.74183e-07 6.71669e-07 6.16938 6.17284
230 6.71451e-07 6.71451e-07 6.66925e-07 6.17299 6.17592
235 6.67954e-07 6.67954e-07 6.62333e-07 6.17525 6.17892
240 6.65311e-07 6.65311e-07 6.57889e-07 6.17698 6.18185
245 6.57615e-07 6.57615e-07 6.53583e-07 6.18203 6.1847
250 6.50647e-07 6.50647e-07 6.4941e-07 6.18665 6.18748
255 6.45375e-07 6.45375e-07 6.45364e-07 6.19019 6.1902
260 7.02996e-07 6.45375e-07 6.41439e-07 6.15305 6.19284
265 6.3326e-07 6.3326e-07 6.3763e-07 6.19842 6.19543
270 6.35716e-07 6.3326e-07 6.33931e-07 6.19674 6.19796
275 6.33564e-07 6.3326e-07 6.30339e-07 6.19821 6.20043
280 6.28216e-07 6.28216e-07 6.26848e-07 6.20189 6.20284
285 6.30116e-07 6.28216e-07 6.23454e-07 6.20058 6.2052
290 6.26124e-07 6.26124e-07 6.20153e-07 6.20334 6.2075
295 6.24304e-07 6.24304e-07 6.16942e-07 6.2046 6.20976
300 6.25012e-07 6.24304e-07 6.13816e-07 6.20411 6.21196
