0 9.76376e-07 1.10619e-06 1.1042e-06 6.01038 5.95695
5 1.012e-06 1.10619e-06 1.1042e-06 5.99482 5.95695
10 1.06622e-06 1.10619e-06 1.1042e-06 5.97215 5.95695
15 1.09681e-06 1.10619e-06 1.1042e-06 5.95987 5.95695
20 1.10619e-06 1.10619e-06 1.1042e-06 5.95617 5.95695
25 1.09422e-06 1.09422e-06 1.1042e-06 5.96089 5.95695
30 1.06269e-06 1.06269e-06 1.08314e-06 5.97359 5.96532
35 1.02766e-06 1.02766e-06 1.02437e-06 5.98815 5.98954
40 9.90892e-07 9.90892e-07 9.73897e-07 6.00397 6.01149
45 9.51546e-07 9.51546e-07 9.30072e-07 6.02157 6.03148
50 9.13731e-07 9.13731e-07 8.91664e-07 6.03918 6.0498
55 8.65527e-07 8.65527e-07 8.57728e-07 6.06272 6.06665
60 8.12279e-07 8.12279e-07 8.27524e-07 6.09029 6.08222
65 7.95325e-07 7.95325e-07 8.00471e-07 6.09946 6.09665
70 7.63015e-07 7.63015e-07 7.76098e-07 6.11747 6.11008
75 7.37859e-07 7.37859e-07 7.54027e-07 6.13203 6.12261
80 7.17667e-07 7.17667e-07 7.33946e-07 6.14408 6.13434
85 6.99763e-07 6.99763e-07 7.15598e-07 6.15505 6.14533
90 6.85854e-07 6.85854e-07 6.98767e-07 6.16377 6.15567
95 6.72849e-07 6.72849e-07 6.83273e-07 6.17208 6.16541
100 6.61959e-07 6.61959e-07 6.68963e-07 6.17917 6.1746
105 6.5162e-07 6.5162e-07 6.55706e-07 6.18601 6.18329
110 6.41441e-07 6.41441e-07 6.43389e-07 6.19284 6.19153
115 6.36822e-07 6.36822e-07 6.31917e-07 6.19598 6.19934
120 6.28321e-07 6.28321e-07 6.21205e-07 6.20182 6.20676
125 6.21783e-07 6.21783e-07 6.1118e-07 6.20636 6.21383
130 6.11004e-07 6.11004e-07 6.01778e-07 6.21396 6.22056
135 6.01125e-07 6.01125e-07 5.92943e-07 6.22104 6.22699
140 5.95827e-07 5.95827e-07 5.84625e-07 6.22488 6.23312
145 5.88549e-07 5.88549e-07 5.7678e-07 6.23022 6.23899
150 5.81232e-07 5.81232e-07 5.69369e-07 6.23565 6.24461
155 5.74304e-07 5.74304e-07 5.62356e-07 6.24086 6.24999
160 5.67053e-07 5.67053e-07 5.5571e-07 6.24638 6.25515
165 5.60709e-07 5.60709e-07 5.49404e-07 6.25126 6.26011
170 5.5373e-07 5.5373e-07 5.43411e-07 6.2567 6.26487
175 5.50273e-07 5.50273e-07 5.3771e-07 6.25942 6.26945
180 5.63505e-07 5.50273e-07 5.32279e-07 6.2491 6.27386
185 5.22676e-07 5.22676e-07 5.271e-07 6.28177 6.27811
190 5.13366e-07 5.13366e-07 5.22155e-07 6.28957 6.2822
195 4.98346e-07 4.98346e-07 5.17429e-07 6.30247 6.28615
200 5.41231e-07 4.98346e-07 5.12907e-07 6.26662 6.28996
205 4.99137e-07 4.98346e-07 5.08577e-07 6.30178 6.29364
210 4.95973e-07 4.95973e-07 5.04427e-07 6.30454 6.2972
215 4.82604e-07 4.82604e-07 5.00446e-07 6.31641 6.30064
